"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
-0.375135121637923,-0.338574682651191,-2.57961237927622,1.42993148348917,-2.12521395903009,-0.111550218708881,0.185338048136805,-2.57755610423765,1.85328474894928,1.7018086920203,0.120043527186673,-0.103439470511437,0.486388954823787,-0.564905934421681,-1.42782576792666,0.720132444141535,1.69280618494637,1.463207636466,-1.64499177299211,-1.12613947350105,0.882176383216535,0.157548093323457,1.25560444988016,0.804100053434348,-1.26716541889741,0.0838129608516005,-0.212032008828853,-1.43219621535143,0.96219051687765,1.60925291495352,1.29581208994679,0.193683681480544,-0.0171498001773764,3.5627293930277,2.79416212372791,0.395157165357951,1.02713207033188,-0.530496058805408,-0.709181273810664,1.31026782545197,1.09222359530054,-1.80276311503126,0.48224578988653,-1.29154614246515,0.0749689574517191,0.958114858760193,0.138258375285203,-1.12017820919944,0.838277585276299,-0.593086453208088,0.828898770761225,-0.422234713122776,0.932908711604932,1.11479463607237,0.0591334651751128,-0.742933192077591,-0.621285846924589,1.42930802408024,-1.94690531747579,1.57141604858517,-1.51357322916429,-1.0921860187648,-1.03417290691235,-0.618769542575155,0.575937030202585,0.451279797148228,-1.22977068832834,-1.03180900545075,0.862177135390141,0.166740781252419,0.0655943079691088,0.48211392651844,0.617206305812927,1.27795257116577,1.11467360570527,-0.815899255117388,-0.289261679289683,1.56318233516524,0.750969567800126,-0.342672071974752,-0.290166432227717,-0.899403318912696,1.24069970135225,-1.10643458449944,-0.121138559275981,2.13833901189263,1.4398355025439,0.587845169172042,0.847592705036694,1.39784956350517,1.37665182893145,-1.04482529967185,-0.516612882505484,0.484004835546453,-0.222582061588316,-0.676222972196369,-1.4898891633692,0.126294963702124,-2.95075964982825,0.0139134401855676,0
-0.0207802984862841,0.0893036829404087,1.60782419451402,0.0242012620463061,-1.19135604619018,0.318784323042438,-1.35585606632521,1.91942397770208,-1.69782384767994,0.56442815066816,-2.42537115338685,-0.718058878931843,0.35353589701695,-2.10403906674927,0.22962161586027,0.353931797255447,-0.237106082448379,0.102044078594593,-0.275262028795574,1.89569229631392,-0.648837550327138,1.52376132592375,0.358680870690673,0.046125297581558,0.233289167702053,0.543564012004322,0.0679529797607748,0.236301570059654,0.935109577094174,-1.33011928236756,-0.403767933117938,0.00962314346162117,0.274516315975892,0.901067749218425,0.904923599572468,1.23199643488762,0.548896836997389,-1.50029883373166,1.03729880157057,-0.519691956022171,1.12439935278711,-1.25493415515447,-1.24927198600303,0.0619382143415201,-1.48443834699268,0.490919830105085,-0.304196057138939,1.83898937907875,0.0105327937253611,0.510632244438703,1.84076709320006,-1.08846658422231,1.00637715025926,1.59159099237066,-0.328198046333097,0.36647056257847,0.573336777637979,1.55667371266962,0.12705282993264,1.00100468947391,0.000163985689266799,1.6449620584233,0.346148028429461,0.461402673442484,-2.97220030821131,0.475073968160976,0.780962749047426,-0.256849610557016,-2.55327117067365,-0.99977067695972,0.459781452067342,-1.04458352639142,0.846310507909625,0.821217703804395,0.0719320546654152,-0.0873632362825875,0.917088466733104,1.95117439490674,-0.626922759981101,1.35809946329253,1.36716769323595,0.385296924083121,-0.5064322193945,-1.26045526702967,0.343211246264683,-0.262172982963722,1.15094745078977,-0.865502219278735,-0.473492445578656,0.246560393155455,-0.964711624260872,-0.0125702486998673,0.211460174569193,0.16971639216163,-2.01487730557499,-0.679923733971849,-0.76749323674157,-1.64141767599917,1.80868765888941,1.30524075990342,1
0.314865107081137,-1.35833351688955,-0.738349008478546,-0.848138721946203,0.601008929135296,-0.472720640927741,-0.0565779861498782,1.23796853058166,0.896744919671525,1.15363993500242,-2.36675087304902,-1.67442456337401,-2.31902711388516,-0.0245533478163605,0.556807718120832,-1.36985511737739,0.886462579831501,1.33939332057029,0.721849193877097,0.27052727782722,1.32423993643318,0.98889493477767,-0.447605342545124,0.100386272498792,-0.297274049315198,0.0950677743307045,-0.065722324357253,0.538472506695625,1.04970428229506,1.482484554509,-0.304932798864106,0.733181731105108,1.14596676133455,-0.384800124183294,-0.716172098405243,0.714958721637043,0.24135402949543,-0.761494351124861,0.0555952756777535,-0.571397549452738,1.76424032339987,-0.514173997959655,-1.75439555659952,0.0147347087827558,0.811359757596304,0.873036964780718,0.37737134220515,-0.356138079886103,0.225399894604273,1.7948998361013,0.411305133289492,-0.610796916102194,0.191087898563534,1.17341786029499,0.4962069720514,-0.0672009587032148,1.09157502000763,0.340903290816634,-0.0417175846271235,-0.603276535429334,-0.203231118696041,-0.687385151680629,0.795541305795758,-2.19532000525677,-0.556606285634791,-1.38925931529746,-0.821576665184445,1.50267133589378,-1.47350290772615,-0.110442437845844,0.746100737077957,0.305193850771016,-0.746327682072652,-0.331974309132291,1.49849233142848,-0.956972022069953,-1.51063323294779,-0.00604912142088439,-0.00340731862036629,1.25116619746882,0.762699366130162,1.59773973710924,-0.392917085791903,-2.91330022267262,0.558689474584893,1.02649762478017,0.722109841156289,-1.02977907910502,1.96887865169191,0.584874756882952,-0.307433902658703,0.670854087457743,0.829706209851089,0.0199315833377086,0.89816293798523,-1.6638110444173,0.442362342552401,-2.16558254748184,-0.017531915820306,0.853008500523908,0
2.32589703791571,-0.00327932586490523,1.63642056279792,-1.01563812724425,0.11653875188782,1.5754829589333,0.147094429392162,0.398616312393374,0.2780243556305,0.364782245660632,1.00534899823289,-0.057503666133458,-1.09365566359908,-1.52753978776466,0.444195882717489,0.798093702886505,-0.838174857620592,-0.303309545984614,0.304302688524231,-0.275190505915201,-0.295691241531495,-0.137199554173713,-1.50549399901383,-1.15460285495303,0.396840251693085,-1.70916884194379,-0.191177466050157,-0.286791996362332,-1.66466711486156,1.49484154839225,0.877202222391095,1.15097819592009,1.29167062184603,0.149207999914246,-0.303003473666377,0.143042605582908,0.203335381137897,-0.822667813138721,0.230017591271811,0.373622443229307,0.0875240656784057,0.0174330257643854,0.387608774573331,1.38150886512712,1.43918109598252,0.105969413849427,0.623431804038905,0.947044668728088,-0.424304321652234,0.0915538654176965,2.15546252617276,1.0820204064116,-1.4506319019847,0.34396482108915,-0.997042746994743,1.58754998009275,-0.163015742199026,-0.0273462240721246,0.918151896365741,-0.926153033322901,-0.764548275910941,-0.606198744088031,-0.746277759808566,0.282811126239719,-0.491544190130289,0.764095345650545,-0.308240144919749,1.37593033510769,0.746094679015056,2.43081189647854,-1.99849025365129,0.853526870681622,2.5325638823716,1.1367799555434,-0.37773720218664,0.366479179197756,0.743623517475496,1.14921021502554,0.244333010706413,-1.14740669153409,-0.302309725909941,0.00291420640732151,-0.901911999392708,0.158256090553011,2.0492961238364,-1.34254741808572,1.3559455132277,0.868035120358894,1.21871557118982,-0.788571654442391,1.41875234763841,1.38853493733851,0.60055186726295,0.489772861423277,-1.11377241454639,1.74937336338693,0.470081292042571,0.0553763331260184,-1.21740615121537,-1.71682119544959,0
-0.0471251581970779,-0.196912784350892,0.843561592189448,0.896695820070535,1.22256034082999,0.0276842202579593,2.59973009894106,-0.409662859958629,-0.181505087467278,1.04701426051117,-0.519397433843527,0.47307610359003,-0.179629469945133,1.72569255360988,1.42252720595239,-1.02564395796547,-0.331354496457933,0.444563483628545,0.661308513640117,0.352309706873937,0.578902345611111,2.00696084870196,1.57560248639903,1.11000436638829,-1.28024727586426,0.864565108458876,0.132357706330652,0.780200410749463,0.296862832264677,0.098183073911529,0.521384248490627,-0.223309299249487,0.185535137892996,1.47585973087796,3.21492790383833,0.454083971938904,0.158455345512966,-1.34564884150657,-1.04266245946271,0.775491051036603,-0.364728959391705,0.0629292927581884,-0.378694126646571,-0.0237675602462443,1.46272578276453,-0.352615898813137,0.307152990601905,1.59733719088844,-0.188626861410588,-0.659781731433372,-0.22078406865167,-0.224014724750793,1.60895031719451,-0.11000526930664,-0.370823594564793,-0.685152098921311,0.317323435955931,0.279161383106205,0.29135440142943,1.52968256391724,0.907090624353105,0.703746320217356,0.512400456392632,-2.05704648633605,-1.48609738352502,-0.644423951690789,0.958803974098038,0.836744062524675,-0.183832658004678,-1.52761204402167,1.29878588139294,-1.17986903050313,-0.608549609426361,-1.85408536100695,-0.829382032836317,1.10579073402574,0.687159735625362,0.0483076016040615,1.43596808170119,0.411779893125891,0.287583678423319,-0.394940672295964,-2.40268608491203,-1.5657669144303,-0.176992884895768,-0.61502877598573,-0.0851270572807362,1.13965403086677,-0.818168735687734,1.24930181645691,-0.152982076476277,-0.588832717590837,1.08077021030534,0.564539032065617,-0.0563309551141306,1.91481773202612,-0.855500922028871,-2.198936677555,-0.421100563992151,1.53175553849437,1
-1.41710331052736,0.746507631364163,-0.447619334481052,0.00856545837643962,-1.42364794313603,-0.187099067331977,0.0691967262490416,-0.436161684898936,1.0794050380732,-0.689575590016144,0.0681098679429045,0.67421961631962,-0.0154398110475318,-0.170425228436362,-0.526833605310868,-0.285571863371303,0.923980715070154,0.921959440065506,-0.911133561328583,-0.652982477390857,-0.411520237920688,0.127710523426721,-0.677133356711549,0.114028981177269,0.521295194676597,1.63517537623301,-3.28955179451433,-0.671986391262465,-0.354785676022015,0.488258069776268,-1.11633365736491,-1.46104518834281,1.18552428723922,-1.7614225873456,0.262162267624906,-0.638139235204957,0.542539254621688,0.286541039470502,-1.56772742909149,0.524568782897338,0.545442755997001,-0.150329973546368,-0.743766554010453,0.371839472732303,0.521434791728635,0.798813760571012,-0.462314361297373,-0.144760007839021,0.53009896925059,0.28948781281323,-0.205675815572792,1.23488244875825,-0.784317467640495,-1.53479063589888,0.840365205442564,0.858418883592641,-0.269312203030342,0.451873055637641,0.328203804926457,1.62539093234854,-0.343854857309173,-0.94683852966692,-0.294008553417306,-1.04758891019775,-0.508015404564057,0.462207246899432,1.16729019694502,0.439936870072115,0.377925170471916,-0.411453137978381,1.38117046666459,-0.995060472556352,0.00522981048381205,-0.540862591551432,0.0214890115476267,-0.965893851367885,0.123656741410836,-0.887915075780225,0.535405787318184,0.0448913088116127,-1.60395617364972,1.0887732963591,-1.9668249568849,-0.508383428170574,-0.295428037856979,1.14351826019914,0.847188592998238,0.76980203767082,-0.630979448087536,1.66402771320058,-0.990611850341645,-0.00344765878714032,0.378330246074269,-0.201856513774519,1.0997436658238,0.520477933067686,-2.68977053229143,-0.22886533584565,-1.43853190574573,0.520890249869277,0
1.06027777682796,1.71210532422414,0.832158358383446,1.39477055251,-1.1766090402058,0.658869952058082,0.599098431547877,-1.77942724725097,0.858293200702685,0.581108135373866,0.557599142364735,0.211378967956148,-2.07822414937991,0.217975481027732,0.488362724202142,-0.0588640400345987,-2.48692519312387,-0.508247221634347,0.166347019922133,0.751152879338395,0.831996639952162,0.0434464034073144,0.583678362876415,0.801570272044652,-0.974221575279787,1.07450110183944,-3.06581735971032,0.307112176784841,-0.693592972147673,-0.231426833137894,-1.63718299888766,1.06449277135833,0.0237569424076132,2.01593041532425,1.81167340109134,0.462567687077163,0.166029780297455,-1.16490349289843,3.03461298750568,0.0460276196771695,-0.232500363279612,1.93498926806145,-1.30916178813174,0.274893435385019,-1.45689053875083,-1.5111692895558,1.55370958930964,-0.686355406004385,0.103576575594411,-0.457179565258002,0.536441874932342,0.288571401051866,0.370089759035879,0.042699860477358,0.571484372959467,-0.832676438012856,-1.94960433957531,1.63570361885021,0.162574160386027,1.17931626790828,-0.965136042945298,-0.598839324852752,1.27187939952411,-1.03212045933826,1.73183315265881,0.216630791831456,0.690268944006614,1.36705556621601,-0.724243593665818,-0.839363660632674,-0.680264731928935,0.525747382066965,0.375861780614344,1.37931443496646,-0.614751549149367,0.966217232732745,-0.145352252450892,-1.4316044262895,0.592518033518645,0.68433560167358,0.278758136716272,-0.901540881793623,0.724130003877471,0.199428656020233,0.521445419493476,-0.712577248007306,-0.620532075137544,1.41901393380384,0.259587282174004,-0.795960192676088,1.8602972936129,0.147902465557871,-0.523443450647917,-0.126994044595498,-0.424214954827036,-2.56419289991419,-0.526276135662297,1.11777545696076,1.03066910416124,0.368770728332126,0
-0.622261751904885,0.890706332953998,-0.212039391038174,1.67731284584649,-0.651626391002831,-0.202528854337137,-0.0460784179823879,0.349618006460461,0.00888972953289515,1.43010702004879,0.829524086888671,-1.01320929556435,0.600667056486224,1.12254075442721,-0.722098847491724,-1.07846056834728,-0.750640682006711,0.0302733706519089,0.434886845506163,0.358352812094263,0.345578547576532,0.549867025929902,-0.495778863650605,-0.334152258429462,0.243436205616522,-1.9822056966229,0.440357225242956,-2.50855430262603,0.294786138916734,0.0875226087021383,1.02266736483516,1.46501770775788,-1.72190206714512,-0.173855199890464,-0.147364280934407,0.140465943125946,0.359460067738764,0.310401375059752,1.66541830995802,-0.71520043985106,0.111076892877712,-2.0928517613566,-0.94858665575811,-0.566191882222534,1.6859533568115,-0.18769895766221,0.843761969490289,-0.88650915903385,-1.42417886730041,1.33928562292275,-0.328351700881112,0.676364752937428,0.950857650692972,-0.0191217825679423,-1.28528205580068,-0.514261908665605,-0.462633594022707,-1.56526192257032,0.878834493081368,1.59920022570276,0.517041522239375,-1.08992570479458,-1.07361794155537,1.07011126500402,1.57024661458175,-0.512500312009888,-0.793742564606744,-0.960739351097612,-0.334949567929041,-0.219122544451627,1.51343529785174,0.186007902654304,1.10836996895353,1.50259492671989,-0.186448499443165,0.330609406760638,-0.668814337315529,-0.437148832150207,0.442587489454145,-1.34772220273776,0.75066978389873,0.645472670033083,0.0362921700958105,-1.37949750794788,0.819781512145159,-0.678553805884972,1.49346812648856,-0.890697347910382,0.405663911497583,0.653889606121178,0.428286267858276,0.965041457865783,0.338103488791976,0.153316590771772,-0.221000749015602,-0.280630954210029,1.76102370230306,-0.0500528946773566,0.973934207577318,-0.318167611183657,0
1.46842760706418,-0.663141456234481,-0.836820918634446,-0.687333698930597,-0.199668840120588,0.128449387561641,-0.254112344225029,-0.393868578217393,0.0761202052217533,0.449248015387844,-0.221856400646148,0.68824862420164,-1.05071576202141,-0.682585125343503,1.50299519756975,0.0930003848021509,-0.0752237773311298,-0.410173683221421,-1.56957118451022,-0.288651970134142,-0.331875440669217,0.320738389092283,-1.00875851941299,-0.206247831362082,0.320345347228323,1.11786083541726,0.762012231653304,-1.22959567259352,0.581704090613083,0.119934546879434,1.1278135653804,-0.359570871347395,0.406503726098708,0.0465799777199259,0.51445308212135,0.962155558475941,-0.161025689890821,2.1081042608137,-2.28178899459266,-0.733528028418792,-0.776800921824186,-0.169711896511303,1.22392262052691,-0.360590236445351,-0.262892669678687,-0.309220482681389,0.965039621764,0.533950665051144,1.71830575499571,0.575079583764774,-0.836203773246476,-0.280065088662011,1.644154892056,0.402875631465885,-0.617252230728362,-0.244731371425314,0.775793925190622,-1.44560924360226,0.90834508921224,0.464232128627278,1.27065210176484,0.636142405539649,-2.81930060398592,0.144298127766091,-0.267270192523044,-0.46891761081293,0.661011375397519,1.18602776948247,-0.188088441201388,0.355734597799315,0.680826504510195,-1.79974917339772,0.134250439191166,0.701391064807917,0.93391881236334,-0.541373107121842,1.90093360128486,-0.183148081952795,0.170554355994072,-0.474285501782732,-0.324683944674361,-1.19605215981935,-1.13418961348192,-1.12641199471815,0.196460278100554,-1.78171394591771,0.295838646296702,0.178168497305567,0.216282282843741,-0.864361682961564,0.991997009715864,-1.29092511459679,1.23912236548304,-0.656374057989284,-1.16855188180034,0.485191095394355,-0.587995642462864,-0.374955383824158,0.132817246846597,0.974699596824301,1
-1.3849619648563,-1.40522654670689,0.0113589971741638,-1.01975846865919,-1.81496234952165,-0.34295039267426,0.534659673272424,0.625218516637114,-0.495063441405016,-0.590911788742448,-0.267303445351736,-0.454729147988745,-0.476910204931051,-1.72096001740508,0.331823970776414,-0.739665889829203,0.694883503193251,1.96011459573304,-0.228201232523766,-0.77518514171741,0.0280741307612998,-0.1687196196181,-1.58323456439203,1.33538133673786,-0.92306996331416,-0.39695993712391,2.53787863295977,-1.18049960312708,2.13025077698951,-0.159044502176811,-0.467871297791458,-1.02622305566908,-2.33357123159128,-0.421582865812435,-0.0399067541987448,1.56935370796429,0.00335941825286173,-0.737372947840096,-1.144698614636,0.379165024300921,0.939056594025766,-0.348465967417045,1.15475359655575,-1.05340638091981,0.228065604447227,1.11922644781652,0.146446476632495,0.582716072502939,-1.09471193081127,-0.543498955675883,0.256429413565842,1.22531282763216,0.174923719417723,-1.42825283658232,1.10451328675887,-0.780608435124475,-1.0577443049248,-1.83335080722722,-0.590364410984895,-0.127694514076223,1.78516730542942,0.851901266073991,1.54413304111492,-0.735194842712344,2.14994200340661,0.265775749035347,-1.46535395093788,-0.611445711862566,-0.697061750816781,-0.746460114980798,1.48524318181475,0.200287774971307,-0.677954749741538,-0.580208046328171,0.3973247593076,0.707861014411533,0.352338456883142,-0.613752829462281,0.825665304215641,-0.639558610290202,0.981822997077313,0.667307958884783,0.502940632519886,0.506919045756058,0.0464590464308769,-2.09063997520166,0.402050265868893,-1.13762081509346,-0.0301622817510386,1.2211982912288,0.472241276520681,-1.33716635075215,0.758112629868133,0.505719935577497,-0.283045028303585,-2.04601532637534,-0.246867598488937,-0.878237869639875,-1.15166859670629,-1.75285797096719,0
